age,annual_income,total_debt,monthly_expenses,num_credit_lines,num_late_payments,credit_history_years,num_bankruptcies,loan_amount_requested,employment_years,savings_balance,debt_to_income_ratio,expense_to_income_ratio,creditworthy
29,47415.9,30705.34,2594.02,3,1,21,0,27880.43,11,23262.33,0.6476,0.6565,1
56,38384.95,15645.97,1419.55,0,2,0,0,1000.0,7,1374.59,0.4076,0.4438,0
42,22641.34,20115.37,1827.26,0,2,20,0,3634.78,30,17754.79,0.8884,0.9684,1
62,82827.3,27137.82,1398.45,4,0,13,0,20497.3,25,2998.36,0.3276,0.2026,1
46,66391.19,6651.4,595.98,13,0,23,0,34545.4,28,10030.74,0.1002,0.1077,1
32,79896.39,42955.17,2040.61,4,0,5,0,6047.4,3,4396.83,0.5376,0.3065,0
37,46708.65,29676.94,2820.58,9,3,11,0,35755.56,27,4729.67,0.6353,0.7246,0
34,58232.09,21288.34,2063.44,6,0,16,0,1000.0,24,6763.5,0.3656,0.4252,1
34,99866.02,14585.91,2735.83,12,1,4,0,20031.99,31,4607.6,0.1461,0.3287,1
54,59932.0,20937.33,1123.37,11,0,28,0,24591.36,10,8817.99,0.3493,0.2249,1
40,80198.91,0.0,1396.77,3,1,10,0,5175.4,9,20517.63,0.0,0.209,1
31,44563.59,39985.05,964.56,13,1,27,1,1000.0,26,0.0,0.8972,0.2597,1
36,77900.43,28546.7,2293.25,8,1,4,0,21900.44,16,13857.15,0.3664,0.3533,0
51,46277.02,32568.16,1745.91,3,1,11,0,19464.53,6,294.46,0.7038,0.4527,0
26,12589.44,15369.09,1715.95,6,1,2,0,7827.02,8,844.39,1.2207,1.6355,0
39,59810.43,10676.53,2535.19,4,5,23,0,15668.35,34,0.0,0.1785,0.5086,1
57,48242.42,6908.31,1621.61,14,0,8,0,10971.76,8,19688.38,0.1432,0.4034,0
24,19380.47,24762.9,2863.74,4,3,5,0,38761.25,29,7828.15,1.2777,1.7731,0
24,64787.32,8849.44,2188.53,5,1,21,0,30199.73,30,1908.81,0.1366,0.4054,1
40,37661.84,12751.72,1707.08,7,3,1,0,22906.76,18,11167.92,0.3386,0.5439,0
30,137316.03,21556.79,758.72,14,2,25,0,48307.98,22,6859.2,0.157,0.0663,1
44,23388.94,7088.06,2530.62,4,3,1,0,35522.21,19,19912.03,0.303,1.2983,0
55,29676.88,27527.36,2226.35,14,2,21,0,38659.27,5,839.51,0.9275,0.9002,0
46,81738.78,14787.11,2264.85,2,2,11,0,43716.46,23,8727.62,0.1809,0.3325,0
57,56674.45,0.0,2290.37,5,0,7,0,17659.93,21,17653.94,0.0,0.4849,1
58,81230.06,6959.97,1576.73,13,1,1,0,1732.94,5,411.14,0.0857,0.2329,0
41,69509.78,30698.23,1878.9,11,2,8,1,1000.0,23,5848.57,0.4416,0.3244,1
60,45442.32,3755.97,1633.16,13,0,28,0,31087.6,21,0.0,0.0827,0.4313,1
59,25522.69,25728.93,3000.05,1,1,15,0,5502.35,17,2184.78,1.008,1.4105,0
41,86777.08,16460.08,1779.9,11,0,27,0,69901.71,15,0.0,0.1897,0.2461,0
30,27788.75,12939.6,1504.61,11,2,29,0,7366.52,12,454.26,0.4656,0.6497,1
58,73972.65,45151.13,3055.01,7,2,24,0,4776.89,23,0.0,0.6104,0.4956,1
24,82974.97,0.0,2967.98,7,2,14,0,31665.98,18,3989.13,0.0,0.4292,1
40,56827.05,6118.4,2189.1,14,0,13,0,31976.58,19,18748.82,0.1077,0.4623,1
37,52396.31,14718.84,1896.11,2,0,19,0,46953.79,26,12519.7,0.2809,0.4342,0
27,35406.85,43988.99,1696.36,11,0,3,0,16255.39,16,21674.24,1.2424,0.5749,1
24,71568.57,14746.79,1964.82,7,0,3,0,37401.37,15,6514.31,0.206,0.3294,0
49,12000.0,18291.04,1300.23,8,1,10,0,17563.49,0,1926.58,1.5241,1.3001,0
34,77893.16,10969.97,2386.69,4,3,20,0,28188.61,20,8854.77,0.1408,0.3677,0
23,62986.91,19303.54,3322.0,4,1,23,0,16795.92,26,4532.28,0.3065,0.6329,1
44,54429.61,11714.19,2450.1,5,0,17,0,48708.43,0,13696.06,0.2152,0.5402,1
57,66057.56,23343.87,1117.41,6,0,26,0,54014.29,29,0.0,0.3534,0.203,1
36,25661.09,24290.25,2364.08,2,3,4,0,2152.99,19,9348.88,0.9465,1.1055,0
24,12000.0,12190.74,2155.63,4,1,29,0,39155.33,23,23533.8,1.0158,2.1555,1
44,71714.38,1494.24,2357.04,0,1,1,0,6046.93,1,1709.53,0.0208,0.3944,0
54,92913.65,16122.84,1344.35,10,0,14,1,37430.53,14,6030.01,0.1735,0.1736,1
50,16514.95,31825.46,2002.69,9,0,10,0,44600.31,28,0.0,1.927,1.4551,0
38,33688.0,5080.07,2706.48,4,2,26,0,5572.26,34,19984.53,0.1508,0.964,1
39,78808.12,19007.0,1144.0,3,2,23,0,1666.73,12,9116.04,0.2412,0.1742,1
51,68972.24,531.11,1640.7,0,0,16,0,12572.56,18,5319.46,0.0077,0.2855,1
39,134077.71,2522.31,1769.72,6,1,15,0,37518.97,0,10426.8,0.0188,0.1584,1
39,86891.44,30604.39,2798.69,14,0,14,0,27135.44,15,9360.77,0.3522,0.3865,1
42,80885.61,23298.4,2918.0,0,1,22,1,16276.16,2,3692.81,0.288,0.4329,1
44,40905.28,19187.58,467.89,12,1,2,0,30815.85,5,0.0,0.4691,0.1373,0
32,73120.14,0.0,2798.01,7,4,19,0,15620.59,30,11385.2,0.0,0.4592,1
50,97385.34,8365.29,2943.16,13,3,29,0,21976.5,4,10133.48,0.0859,0.3627,1
58,55890.23,22281.77,2891.75,9,0,14,0,28175.13,25,6510.39,0.3987,0.6209,0
51,57069.64,0.0,1576.3,11,5,23,0,27163.0,27,7250.02,0.0,0.3314,1
56,63533.84,10753.38,1816.16,1,1,18,0,45357.23,14,19725.62,0.1693,0.343,1
39,43387.53,24199.84,746.06,9,2,27,0,1965.98,8,12616.38,0.5577,0.2063,1
56,66724.09,0.0,324.04,12,2,28,0,34201.6,21,0.0,0.0,0.0583,1
50,66099.3,0.0,1710.79,11,0,12,0,5895.26,20,21604.34,0.0,0.3106,1
53,96999.66,0.0,2061.17,4,1,15,0,13926.47,28,16126.74,0.0,0.255,1
38,55265.19,19013.82,2141.42,12,1,22,0,17606.62,25,15483.15,0.344,0.465,0
48,76868.21,8316.02,2656.91,5,1,11,0,13649.41,5,2860.8,0.1082,0.4148,0
31,56010.87,25536.58,4448.91,8,0,16,0,1000.0,10,17684.28,0.4559,0.9531,1
53,75993.99,16452.22,1683.21,14,0,15,0,13238.63,19,11624.8,0.2165,0.2658,1
37,53748.54,37566.42,1155.54,13,5,8,0,24084.77,19,0.0,0.6989,0.258,0
26,74336.82,150.21,2436.91,6,1,28,0,17987.48,26,12590.31,0.002,0.3934,1
24,78205.9,18981.26,2177.79,5,0,5,0,42088.63,5,18566.84,0.2427,0.3342,0
40,33333.6,5457.42,1540.38,4,1,18,0,18382.54,32,15113.5,0.1637,0.5545,1
47,87559.39,22202.55,2728.68,5,2,22,0,20223.24,29,0.0,0.2536,0.374,1
35,55838.07,16439.23,1350.45,14,0,12,0,22736.09,33,13595.71,0.2944,0.2902,1
26,48255.08,3082.55,1897.15,13,2,20,0,18006.33,4,6725.78,0.0639,0.4718,0
34,42249.8,13114.17,1943.27,10,1,23,0,27166.14,15,0.0,0.3104,0.5519,0
31,67455.01,15877.18,1241.83,3,1,7,0,12229.12,11,15843.98,0.2354,0.2209,1
59,59884.46,7808.29,632.24,0,0,11,0,2510.4,11,16147.17,0.1304,0.1267,1
29,69270.18,23726.01,2175.16,14,0,8,0,18924.73,10,9718.68,0.3425,0.3768,1
46,69755.52,2626.89,3094.97,11,1,21,0,25770.65,20,822.16,0.0377,0.5324,1
36,75214.62,40092.1,2768.72,8,1,3,0,22446.1,6,22543.33,0.533,0.4417,1
25,129407.1,26444.28,2822.24,10,2,12,0,6670.21,33,14928.77,0.2043,0.2617,1
30,60992.29,19184.89,1360.84,4,1,1,0,22406.59,28,15437.33,0.3145,0.2677,1
23,41635.67,49143.77,2171.26,7,0,2,0,30181.1,5,18293.57,1.1803,0.6258,0
33,12000.0,11288.41,860.67,6,1,4,0,23037.14,33,20911.81,0.9406,0.8606,0
63,30117.08,22336.51,2135.13,7,2,23,0,9349.89,7,12905.83,0.7416,0.8507,0
50,90883.72,17672.17,3111.03,0,2,27,0,21149.94,9,0.0,0.1944,0.4108,1
26,77998.11,24569.61,3135.87,8,1,25,0,45539.49,15,3825.84,0.315,0.4824,1
37,26250.35,32953.4,3624.36,0,1,17,0,4430.8,1,5323.98,1.2553,1.6568,0
39,121605.31,21587.39,2791.34,2,1,20,0,36438.21,18,20942.06,0.1775,0.2754,1
62,68169.11,27501.53,2380.6,7,1,13,0,1000.0,6,11934.55,0.4034,0.4191,1
55,71507.92,8395.34,2699.78,11,2,24,0,11822.34,1,3841.2,0.1174,0.4531,1
46,116105.63,12526.2,2544.46,10,1,1,0,13544.42,22,8207.64,0.1079,0.263,1
25,103486.39,34659.45,1354.2,0,1,14,0,36214.99,30,21904.87,0.3349,0.157,1
49,79528.44,22162.27,787.74,13,3,7,0,46589.05,3,15529.9,0.2787,0.1189,0
57,80730.35,17979.88,2706.21,0,0,15,0,36688.98,15,19384.54,0.2227,0.4023,1
40,83069.63,5961.07,3674.68,5,2,2,0,27673.98,9,0.0,0.0718,0.5308,0
41,53975.82,26599.15,2739.18,4,1,23,0,35941.71,20,8115.46,0.4928,0.609,1
30,67169.82,5622.41,489.02,10,0,19,1,1000.0,27,4230.87,0.0837,0.0874,1
25,74358.01,2086.01,1584.56,5,0,19,0,33407.4,11,23516.7,0.0281,0.2557,1
56,56830.44,16379.11,1842.65,2,4,27,0,3468.42,12,8759.92,0.2882,0.3891,1
26,35864.51,0.0,515.17,9,1,22,0,8912.91,16,4835.03,0.0,0.1724,1
46,53346.74,22332.92,898.48,11,3,4,0,25935.12,17,0.0,0.4186,0.2021,0
24,35301.68,19523.33,1970.34,9,0,3,0,1462.83,9,22696.21,0.553,0.6698,1
59,61609.31,10766.36,2209.31,5,2,22,0,38387.58,27,23133.55,0.1747,0.4303,1
59,15488.57,11854.58,1211.19,1,0,11,0,20021.54,12,0.0,0.7653,0.9383,1
55,68525.96,13568.15,861.65,7,2,18,0,1000.0,33,11912.75,0.198,0.1509,1
21,19218.14,5530.47,2954.64,14,0,14,1,42643.73,5,18519.07,0.2878,1.8448,0
44,49913.17,17214.87,1693.98,11,1,24,0,16055.93,11,14293.58,0.3449,0.4073,1
56,72602.53,12007.26,1808.47,5,3,29,0,17544.4,28,6075.67,0.1654,0.2989,1
26,79778.67,16349.43,1562.66,12,2,12,0,16693.44,12,1484.5,0.2049,0.235,1
61,76808.98,13131.26,1383.06,12,0,4,0,1000.0,25,20513.31,0.171,0.2161,1
64,67993.35,10769.66,3042.23,3,0,11,0,38871.59,3,16936.18,0.1584,0.5369,0
51,32018.17,18341.91,1296.16,3,2,18,1,20420.43,14,15741.05,0.5728,0.4858,1
40,84515.21,24373.2,2143.75,13,1,1,0,22297.08,15,20542.52,0.2884,0.3044,1
44,32589.97,8702.77,2006.96,10,1,6,0,30214.46,18,29675.65,0.267,0.739,1
45,87364.4,19745.68,441.46,6,2,27,0,15595.01,25,7067.57,0.226,0.0606,1
56,75692.62,21233.16,2192.76,13,1,22,0,3179.1,31,7085.2,0.2805,0.3476,1
41,93972.54,0.0,764.82,2,3,27,0,6037.25,5,6359.93,0.0,0.0977,1
50,60621.71,26718.53,2508.37,10,1,28,0,33097.65,5,1695.8,0.4407,0.4965,0
44,39530.9,39677.42,1050.87,2,3,4,0,19821.59,4,20749.62,1.0037,0.319,0
64,27683.69,13942.85,2417.61,5,0,19,0,35088.82,1,22098.31,0.5036,1.0479,1
62,30460.52,12945.66,1656.4,8,1,28,0,37726.94,1,19588.89,0.425,0.6525,0
50,19080.63,12443.93,1460.54,0,0,10,0,33308.32,2,25002.18,0.6521,0.9185,1
42,83550.07,22447.27,2168.45,4,2,17,0,38846.76,5,10912.41,0.2687,0.3114,0
48,86685.42,21129.34,822.51,0,1,17,0,9321.98,30,13380.15,0.2437,0.1139,1
27,73842.5,0.0,1944.62,0,0,6,0,29029.2,4,15871.93,0.0,0.316,1
55,59173.98,4606.55,2625.8,2,0,9,1,12989.63,9,6220.45,0.0778,0.5325,0
48,111523.99,21087.75,2834.08,2,3,22,0,3585.37,26,369.7,0.1891,0.3049,1
34,57546.29,13259.74,1629.9,3,2,19,0,26912.76,23,11305.73,0.2304,0.3399,1
30,65522.92,1006.59,1746.68,2,2,13,0,31312.91,21,5800.84,0.0154,0.3199,1
36,58803.71,33003.12,806.48,5,2,19,0,14836.18,24,29521.46,0.5612,0.1646,1
36,51542.3,5403.44,1399.43,11,1,19,0,20714.29,2,0.0,0.1048,0.3258,0
51,75774.36,15429.33,751.91,14,2,10,0,30545.17,15,9468.98,0.2036,0.1191,0
62,44162.58,12941.77,2352.06,3,0,1,0,10820.81,29,12604.13,0.293,0.6391,1
45,42485.55,2055.73,2673.73,7,2,12,0,32159.75,3,2530.51,0.0484,0.7552,0
33,77036.73,17219.46,1636.62,0,0,12,0,6402.82,15,5867.79,0.2235,0.2549,1
26,47559.79,19705.28,1153.41,7,1,8,0,26116.73,7,10544.02,0.4143,0.291,0
64,63337.05,9387.89,2246.55,10,0,16,0,1864.69,23,0.0,0.1482,0.4256,0
29,51466.8,10965.69,1305.63,0,2,14,0,40189.7,15,13672.48,0.2131,0.3044,1
56,59711.22,22205.84,2537.55,10,0,23,0,30273.4,26,24198.73,0.3719,0.51,1
63,43167.77,0.0,3548.34,0,1,21,1,50159.5,1,6590.36,0.0,0.9864,0
40,43985.28,4859.95,1292.45,6,1,28,0,5984.05,19,16912.56,0.1105,0.3526,1
38,39506.7,17561.22,1406.66,0,0,25,0,29984.89,19,25370.88,0.4445,0.4273,1
63,81083.25,8679.14,832.34,8,2,22,0,19709.16,19,19060.62,0.107,0.1232,1
41,64297.12,8507.65,2116.89,13,1,27,0,1000.0,18,3456.61,0.1323,0.3951,1
24,82963.77,25820.31,2062.5,14,2,20,0,21657.13,17,0.0,0.3112,0.2983,0
53,85634.66,7400.11,1783.55,7,1,21,0,28531.25,12,7200.37,0.0864,0.2499,1
47,48502.14,38750.14,2012.92,12,1,21,0,49552.54,16,10531.44,0.7989,0.498,0
27,82039.62,0.0,1165.06,14,0,28,0,12432.69,32,0.0,0.0,0.1704,1
26,59646.98,0.0,669.44,0,0,15,0,27116.23,27,10252.05,0.0,0.1347,1
35,56033.16,25547.23,1392.74,1,0,24,0,24602.69,4,2561.48,0.4559,0.2983,1
38,91309.18,3192.58,467.58,1,1,9,0,17390.31,27,8929.04,0.035,0.0614,1
52,73844.21,3395.12,1292.38,1,1,28,0,18496.42,24,7194.79,0.046,0.21,1
31,51189.39,26816.8,2247.78,5,1,19,1,31197.48,19,8139.14,0.5239,0.5269,0
40,72219.83,9032.78,2047.73,3,1,27,0,18490.7,20,16765.0,0.1251,0.3402,1
44,28357.18,25924.34,580.97,7,0,26,0,16471.46,12,1006.13,0.9142,0.2458,0
35,66182.82,7675.06,2839.48,0,2,11,0,12400.68,5,0.0,0.116,0.5148,1
27,22510.21,19350.38,1844.34,14,0,28,0,1000.0,28,17467.12,0.8596,0.9832,1
41,35390.01,8862.93,960.54,9,0,4,0,34006.08,8,15822.24,0.2504,0.3257,1
62,74615.99,3962.25,1708.52,13,0,19,0,12243.29,28,14842.78,0.0531,0.2748,1
46,12000.0,35767.22,1533.59,3,1,16,1,38495.33,0,2031.08,2.9804,1.5335,0
64,105062.8,28397.55,1305.81,9,0,9,0,38914.88,29,15498.01,0.2703,0.1491,1
34,80862.32,6280.31,2650.07,10,1,5,0,55973.06,31,0.0,0.0777,0.3933,0
57,14036.67,12859.25,1114.94,4,1,20,0,26668.1,22,7287.87,0.9161,0.9531,0
41,119962.47,32714.72,2147.72,8,1,19,0,28404.45,9,23654.86,0.2727,0.2148,1
38,126852.6,3141.36,926.95,4,2,5,0,29182.14,20,15378.61,0.0248,0.0877,1
25,55487.71,3790.7,1970.48,12,0,11,0,23902.54,25,9343.55,0.0683,0.4261,0
23,36837.77,20640.73,2212.34,10,1,20,0,37700.4,14,8703.89,0.5603,0.7207,0
43,102157.59,42245.93,2213.87,2,1,18,0,18761.32,16,85.06,0.4135,0.2601,1
46,51405.25,15645.98,2064.64,10,3,1,0,28282.71,34,24581.67,0.3044,0.482,1
57,64025.99,27597.73,1808.79,3,3,12,1,18371.56,24,19097.28,0.431,0.339,1
44,90432.24,2790.72,1148.72,9,2,21,0,1000.0,14,17182.48,0.0309,0.1524,1
39,56162.21,19332.63,1157.96,6,3,19,0,31165.62,32,9164.79,0.3442,0.2474,1
45,53973.64,10684.62,2239.06,0,4,10,0,1000.0,10,6721.23,0.198,0.4978,1
41,28190.13,37399.5,990.87,10,0,14,0,28240.17,23,3165.37,1.3266,0.4218,0
32,44236.42,34184.29,807.43,5,1,12,0,36309.76,5,22880.64,0.7727,0.219,1
61,53480.75,42353.0,3143.82,7,1,25,0,28819.87,27,0.0,0.7919,0.7054,1
53,29035.92,6654.13,1792.23,0,0,2,0,8161.61,28,15099.45,0.2292,0.7407,1
24,31301.6,15425.98,2508.01,7,1,13,0,43195.14,20,0.0,0.4928,0.9615,0
62,60840.03,19502.0,2698.79,6,0,7,0,47219.07,11,8175.31,0.3205,0.5323,0
27,13757.4,7122.39,2040.9,0,0,27,0,29983.62,21,9775.62,0.5177,1.7801,1
42,38020.92,16572.66,1698.58,8,2,8,0,47822.03,26,0.0,0.4359,0.5361,0
53,108614.85,25907.74,1712.17,10,0,14,0,51798.87,20,2308.47,0.2385,0.1892,1
37,51363.28,8395.61,3286.42,2,1,22,0,10376.03,14,16559.39,0.1635,0.7678,1
44,48231.91,6559.72,1552.95,1,2,17,0,6335.59,17,23307.33,0.136,0.3864,1
54,51251.35,5764.13,2141.15,6,1,7,0,31147.81,9,12812.41,0.1125,0.5013,1
48,51646.19,0.0,2541.86,10,2,10,0,1000.0,21,3813.79,0.0,0.5906,0
63,74371.72,25247.91,2200.57,2,1,28,0,16677.08,19,1289.65,0.3395,0.3551,1
61,72621.65,6531.98,2867.51,0,1,28,0,10114.04,18,3335.16,0.0899,0.4738,1
59,50231.04,5266.71,1690.71,9,2,26,0,17163.2,27,9800.71,0.1048,0.4039,1
42,54654.06,21348.84,2538.68,12,0,4,0,1591.41,0,12321.25,0.3906,0.5574,0
37,92819.33,14872.61,564.31,2,1,14,0,17710.56,33,21050.78,0.1602,0.073,1
54,22242.38,8693.64,3077.53,5,0,14,0,29088.84,34,9341.5,0.3908,1.6603,1
26,58560.45,24727.55,2898.52,2,0,26,0,45886.16,25,4036.14,0.4222,0.5939,1
26,63381.16,8214.65,1756.46,4,3,25,0,27029.38,29,0.0,0.1296,0.3325,1
54,40582.93,0.0,2351.07,8,1,6,0,1000.0,11,8119.43,0.0,0.6952,1
21,57121.58,30998.92,2712.85,6,0,20,0,20980.63,13,0.0,0.5427,0.5699,0
30,37208.09,5061.65,1169.8,1,3,17,0,41287.0,3,4560.43,0.136,0.3773,0
41,75929.23,6372.55,1884.38,0,2,27,1,16891.35,11,0.0,0.0839,0.2978,1
25,26544.83,6425.56,955.4,6,0,11,0,30281.44,23,7665.5,0.2421,0.4319,1
22,86558.34,15715.21,2910.73,3,1,11,0,38192.46,30,14103.79,0.1816,0.4035,1
42,58167.37,11709.09,2658.21,10,1,3,0,22586.1,0,13422.54,0.2013,0.5484,0
22,48799.15,26856.85,1775.24,6,2,28,0,25382.99,0,16155.78,0.5503,0.4365,1
30,34882.57,34741.37,1682.47,5,0,10,0,28844.76,14,1677.42,0.9959,0.5788,0
54,85766.44,6849.61,1880.83,6,1,20,0,13764.44,12,22759.34,0.0799,0.2632,1
36,43703.45,3743.91,1282.19,3,2,5,0,16934.08,28,15994.76,0.0857,0.3521,1
59,30818.79,8737.18,1860.77,2,2,20,0,6830.54,3,15665.09,0.2835,0.7245,1
42,86286.58,20268.7,1169.82,11,2,9,0,12722.02,14,20134.28,0.2349,0.1627,1
32,37392.35,13603.67,2718.66,4,2,26,0,32168.56,11,11588.79,0.3638,0.8725,1
44,57637.94,8995.06,2909.55,2,2,14,0,28086.32,24,8958.8,0.1561,0.6057,1
60,80470.09,0.0,2756.15,13,0,0,0,3000.09,26,22135.69,0.0,0.411,1
58,63948.94,0.0,1044.64,2,1,16,0,5727.76,5,2478.72,0.0,0.196,1
30,103271.29,2943.39,1833.24,3,2,2,0,11258.67,22,8095.87,0.0285,0.213,0
55,39126.24,30172.99,2467.78,7,0,24,0,1000.0,14,20414.27,0.7712,0.7568,1
52,54737.22,20231.91,2615.01,1,1,10,0,23842.54,4,8121.54,0.3696,0.5733,0
27,56670.55,12701.58,528.91,3,0,17,0,10622.09,22,4712.77,0.2241,0.112,1
41,75530.87,23757.44,2592.39,10,3,9,0,27740.6,14,1500.44,0.3145,0.4119,0
40,92215.58,0.0,1005.39,2,2,20,0,35238.21,24,12143.37,0.0,0.1308,1
46,61840.41,15681.0,1876.83,6,1,8,0,1000.0,29,6140.68,0.2536,0.3642,1
24,56558.4,0.0,3005.99,1,0,6,0,10629.56,3,14401.02,0.0,0.6378,1
42,22925.2,19152.23,2897.66,0,1,10,0,1000.0,12,24776.09,0.8354,1.5167,1
35,62809.53,18114.18,3060.9,9,1,7,1,1000.0,22,19655.21,0.2884,0.5848,1
60,43742.5,18399.7,1146.98,0,2,1,0,28167.95,15,0.0,0.4206,0.3146,0
41,75460.91,29011.42,1344.57,5,1,4,0,23167.9,34,16454.65,0.3845,0.2138,1
35,49757.9,24311.94,1549.76,2,0,8,0,11512.24,15,17087.02,0.4886,0.3737,0
42,53984.05,493.04,1882.85,6,1,0,0,5745.26,6,7316.65,0.0091,0.4185,0
48,23493.3,29192.63,2173.36,7,0,16,0,3779.49,12,21197.49,1.2425,1.1101,1
34,14713.7,12486.58,3021.8,4,0,9,0,22647.74,28,12653.77,0.8486,2.4643,0
47,106524.68,0.0,1257.11,4,1,7,1,16520.61,19,0.0,0.0,0.1416,1
61,63242.1,13694.93,1496.92,11,1,17,0,6556.85,28,11275.47,0.2165,0.284,1
60,70108.39,22765.55,3138.91,1,3,24,0,26262.47,17,7556.4,0.3247,0.5373,1
48,37192.63,2833.78,1072.76,7,3,9,0,24238.58,21,4341.69,0.0762,0.3461,0
46,81888.09,30994.3,2581.48,9,2,8,0,5440.68,7,13265.46,0.3785,0.3783,0
22,77378.5,3920.2,1929.08,12,2,3,0,12886.25,2,15856.07,0.0507,0.2992,0
45,39939.32,9226.9,2310.46,0,2,1,0,32909.37,28,16023.05,0.231,0.6942,0
23,33512.36,7023.15,1350.9,9,0,18,0,31225.77,8,16296.09,0.2096,0.4837,1
28,41686.81,0.0,2565.74,8,3,9,0,10157.25,7,0.0,0.0,0.7386,0
64,59292.93,3082.4,1476.63,0,0,16,0,44922.52,29,446.63,0.052,0.2988,1
53,64177.68,6457.69,864.32,0,1,2,0,17370.89,11,12425.36,0.1006,0.1616,1
62,60959.85,13438.73,2384.03,0,1,20,0,31827.26,27,19702.84,0.2204,0.4693,1
55,92468.25,0.0,300.0,6,0,18,0,4230.27,9,13181.83,0.0,0.0389,1
26,42126.08,23598.64,1545.6,3,1,18,0,17716.55,12,0.0,0.5602,0.4403,0
59,32833.45,23480.08,2232.91,11,1,25,0,6265.08,1,14923.87,0.7151,0.8161,0
43,60002.48,29177.53,2606.22,6,1,21,0,1000.0,0,0.0,0.4863,0.5212,1
45,17672.88,0.0,2981.22,4,2,18,0,19363.46,21,16170.19,0.0,2.0242,0
63,77393.44,11486.02,3422.04,11,0,18,0,15080.13,32,4980.83,0.1484,0.5306,1
39,62449.08,26297.23,3177.4,13,2,14,0,36080.74,15,12722.43,0.4211,0.6105,0
25,51549.05,27329.95,2153.24,6,0,24,0,11337.15,28,28932.83,0.5302,0.5012,1
31,50161.18,32747.17,2900.49,9,2,17,0,24031.67,9,6822.04,0.6528,0.6939,0
32,82749.89,16232.58,2140.89,13,0,16,0,13912.66,6,3208.02,0.1962,0.3105,0
30,81953.7,14328.31,2548.72,6,0,9,0,5403.32,0,6092.55,0.1748,0.3732,1
28,53840.7,0.0,1520.52,3,0,23,0,32097.77,25,0.0,0.0,0.3389,1
44,74794.22,27778.51,2369.66,1,0,28,0,10788.03,4,963.55,0.3714,0.3802,1
48,81584.26,9476.23,1621.4,7,1,13,0,13487.63,34,19588.22,0.1162,0.2385,1
61,68388.16,15407.29,1861.16,1,2,18,0,2190.42,12,0.0,0.2253,0.3266,1
56,54863.37,14606.05,2372.18,8,3,22,0,1000.0,26,4352.23,0.2662,0.5188,1
57,69529.19,0.0,3673.1,4,0,17,0,26797.82,11,12156.64,0.0,0.6339,1
41,34022.83,5262.53,2315.82,8,0,10,0,18513.27,29,6313.92,0.1547,0.8168,1
28,61777.64,20446.58,1990.63,14,0,10,0,33773.32,31,22147.41,0.331,0.3867,1
29,54171.84,14416.97,1334.58,8,2,11,0,27634.17,30,8498.81,0.2661,0.2956,0
35,50253.36,20541.88,2716.96,13,2,7,0,1325.78,4,6949.73,0.4088,0.6488,0
60,16836.97,24406.16,1731.63,7,0,15,0,20048.15,1,11343.03,1.4495,1.2341,0
38,34310.06,5121.11,2299.32,7,0,24,0,19467.94,6,12445.49,0.1493,0.8042,1
62,47852.63,8818.2,2561.55,3,1,23,0,35165.58,0,10000.38,0.1843,0.6423,1
40,82375.98,13305.75,3011.29,13,3,7,0,38495.76,2,9355.46,0.1615,0.4387,0
26,67145.59,24281.99,2673.9,3,0,23,0,1000.0,19,0.0,0.3616,0.4779,1
32,83491.86,12190.82,1021.23,13,1,13,0,36479.37,1,0.0,0.146,0.1468,0
22,91072.83,0.0,626.24,1,1,22,0,34462.55,20,15193.73,0.0,0.0825,1
27,68232.73,12621.81,2561.18,3,1,17,0,7823.7,31,19070.48,0.185,0.4504,1
36,63507.34,23799.25,2068.8,3,3,23,0,19316.69,19,21496.28,0.3747,0.3909,1
23,35675.15,31284.23,2313.18,5,1,20,0,1000.0,30,0.0,0.8769,0.7781,1
23,109666.78,18366.91,3375.81,2,3,21,0,19245.84,32,2463.28,0.1675,0.3694,1
47,24553.9,0.0,1506.73,1,5,3,0,4252.77,23,23466.88,0.0,0.7363,1
63,62968.35,10123.55,3033.13,14,0,16,0,27813.81,17,6571.58,0.1608,0.578,0
60,80819.98,20700.69,1514.67,7,1,12,0,26199.41,19,15559.41,0.2561,0.2249,1
58,81168.44,25394.58,3252.21,1,3,4,0,18589.03,31,40306.95,0.3129,0.4808,1
53,31122.77,21084.86,2600.41,7,1,2,0,22949.07,4,19448.28,0.6775,1.0026,0
48,49502.42,11980.71,794.3,6,0,8,0,8151.97,1,8052.94,0.242,0.1925,0
21,40026.13,25302.19,1666.18,2,1,19,0,3073.36,25,8732.46,0.6321,0.4995,1
28,12000.0,7313.22,3532.53,5,0,25,0,51715.09,24,14739.5,0.6094,3.5322,1
57,63258.17,17215.79,3432.15,5,1,17,0,35367.84,21,0.0,0.2721,0.6511,0
52,42059.62,23997.45,2483.38,9,0,19,0,21962.04,21,13970.14,0.5705,0.7085,1
63,97637.06,21919.63,2283.39,13,0,18,0,16789.06,10,7509.5,0.2245,0.2806,1
57,75379.36,22189.14,2191.79,4,1,18,1,56042.65,10,9303.1,0.2944,0.3489,0
24,61035.05,21886.98,2349.62,12,1,20,0,45103.86,3,10952.13,0.3586,0.4619,0
50,48182.51,2415.67,1887.36,7,4,15,0,15728.68,32,24091.43,0.0501,0.47,1
26,62877.9,15210.69,2968.82,14,3,0,1,5440.71,17,12308.17,0.2419,0.5666,0
